Date,Time,Order,Payment,Card,CardType,Item,TotalPrice,Phone,Firstname,Lastname,Staff
2024-03-18,15:31:40,20240318002,card,3466-5960-1418-4580,americanexpress,Gudeg,22,88757769,Fonz,Buckell,STAFF-12
2024-03-19,10:20:26,20240319001,cash,,,Bun Cha,3,,,,STAFF-03
2024-03-19,14:02:22,20240319002,card,3445-5644-1167-5880,americanexpress,Rendang,12,,,,STAFF-01
2024-03-19,14:02:22,20240319002,card,3445-5644-1167-5880,americanexpress,Rendang,12,,,,STAFF-01
2024-03-19,14:02:22,20240319002,card,3445-5644-1167-5880,americanexpress,Rendang,12,,,,STAFF-04
2024-03-19,15:04:36,20240319003,card,4017-9548-4025-2000,visa,Ayam Balado,8,95739964,Camila,Seatter,STAFF-05
2024-03-19,15:04:36,20240319003,card,4017-9548-4025-2000,visa,Ayam Balado,8,95739964,Camila,Seatter,STAFF-05
2024-03-19,16:53:49,20240319004,card,5007-6678-9836-9184,mastercard,Rinderrouladen,7.0,,,,STAFF-02
2024-03-19,16:53:49,20240319004,card,5007-6678-9836-9184,mastercard,Rinderrouladen,7.0,,,,STAFF-02
2024-03-19,19:26:33,20240319005,cash,,,Ayam Balado,12,,,,STAFF-06
2024-03-19,19:26:33,20240319005,cash,,,Ayam Balado,12,,,,STAFF-06
2024-03-19,19:26:33,20240319005,cash,,,Ayam Balado,12,,,,STAFF-06
2024-03-20,11:41:16,20240320001,card,5100-1491-9212-0304,mastercard,Bun Cha,3,97691181,Jecho,Sirkett,STAFF-07
2024-03-20,12:21:08,20240320002,cash,,,Rendang,4,,,,STAFF-08
2024-03-20,12:30:49,20240320003,card,4017-9548-4025-2000,visa,Bun Cha,6,95739964,Camila,Seatter,STAFF-11
2024-03-20,12:30:49,20240320003,card,4017-9548-4025-2000,visa,Bun Cha,6,95739964,Camila,Seatter,STAFF-11
2024-03-20,13:16:47,20240320004,card,4017-9504-7689-4786,visa,Palak Paneer,4,,,,STAFF-12
2024-03-20,16:42:38,20240320005,card,4041-3757-9743-1300,visa,Sauerbraten,12,93918281,Zandra,Chark,STAFF-09
2024-03-20,16:42:38,20240320005,card,4041-3757-9743-1300,visa,Sauerbraten,12,93918281,Zandra,Chark,STAFF-09
2024-03-20,16:42:38,20240320005,card,4041-3757-9743-1300,visa,Sauerbraten,12,93918281,Zandra,Chark,STAFF-09
2024-03-20,17:50:29,20240320006,card,4017-9520-0592-4000,visa,Rendang,4,92145563,Ernestine,Loughney,STAFF-10
2024-03-21,10:18:57,20240321001,cash,,,Palak Paneer,4,,,,STAFF-03
2024-03-21,12:25:09,20240321002,card,5100-1491-9212-0304,mastercard,Bun Cha,17,97691181,Jecho,Sirkett,STAFF-05
2024-03-21,12:25:09,20240321002,card,5100-1491-9212-0304,mastercard,Palak Paneer,17,97691181,Jecho,Sirkett,STAFF-06
2024-03-21,12:25:09,20240321002,card,5100-1491-9212-0304,mastercard,Palak Paneer,17,97691181,Jecho,Sirkett,STAFF-06
2024-03-21,12:25:09,20240321002,card,5100-1491-9212-0304,mastercard,Palak Paneer,17,97691181,Jecho,Sirkett,STAFF-06
2024-03-21,12:25:09,20240321002,card,5100-1491-9212-0304,mastercard,Palak Paneer,17,97691181,Jecho,Sirkett,STAFF-06
2024-03-21,17:21:01,20240321003,cash,,,Gudeg,6,,,,STAFF-01
2024-03-21,17:21:01,20240321003,cash,,,Gudeg,6,,,,STAFF-01
2024-03-21,17:22:01,20240321004,card,5100-1491-9212-0304,mastercard,Bun Cha,6,97691181,Jecho,Sirkett,STAFF-07
2024-03-21,17:22:01,20240321004,card,5100-1491-9212-0304,mastercard,Bun Cha,6,97691181,Jecho,Sirkett,STAFF-07
2024-03-21,19:20:37,20240321005,card,3723-0145-9699-6350,americanexpress,Rendang,8,85125948,Nalani,Winchurch,STAFF-04
2024-03-21,19:20:37,20240321005,card,3723-0145-9699-6350,americanexpress,Rendang,8,85125948,Nalani,Winchurch,STAFF-04
2024-03-22,10:35:54,20240322001,card,5392-6583-7890-7844,mastercard,Rinderrouladen,7.0,,,,STAFF-02
2024-03-22,10:35:54,20240322001,card,5392-6583-7890-7844,mastercard,Rinderrouladen,7.0,,,,STAFF-02
2024-03-22,13:29:20,20240322002,card,5108-7555-0026-5102,mastercard,Rinderrouladen,3.5,85102107,Bryn,Shoreson,STAFF-09
2024-03-22,16:15:14,20240322003,cash,,,Palak Paneer,4,,,,STAFF-08
2024-03-22,17:17:04,20240322004,card,5100-1491-9212-0304,mastercard,Gudeg,8.5,97691181,Jecho,Sirkett,STAFF-10
2024-03-22,17:17:04,20240322004,card,5100-1491-9212-0304,mastercard,Gudeg,8.5,97691181,Jecho,Sirkett,STAFF-10
2024-03-22,17:17:04,20240322004,card,5100-1491-9212-0304,mastercard,Thunder Tea Rice,8.5,97691181,Jecho,Sirkett,STAFF-11
2024-03-22,17:20:49,20240322005,card,4041-3757-9743-1300,visa,Gudeg,9,93918281,Zandra,Chark,STAFF-12
2024-03-22,17:20:49,20240322005,card,4041-3757-9743-1300,visa,Gudeg,9,93918281,Zandra,Chark,STAFF-12
2024-03-22,17:20:49,20240322005,card,4041-3757-9743-1300,visa,Gudeg,9,93918281,Zandra,Chark,STAFF-12
2024-03-23,10:44:00,20240323001,card,3742-8803-5942-6960,americanexpress,Rendang,4,97656508,Farra,Borg,STAFF-01
2024-03-23,10:45:07,20240323002,card,3723-0148-1521-0210,americanexpress,Rinderrouladen,3.5,,,,STAFF-02
2024-03-23,13:10:08,20240323003,card,3748-3413-0592-7100,americanexpress,Palak Paneer,12,,,,STAFF-03
2024-03-23,13:10:08,20240323003,card,3748-3413-0592-7100,americanexpress,Palak Paneer,12,,,,STAFF-03
2024-03-23,13:10:08,20240323003,card,3748-3413-0592-7100,americanexpress,Sauerbraten,12,,,,STAFF-04
2024-03-23,14:44:41,20240323004,card,3452-4144-4961-0920,americanexpress,Rinderrouladen,10.5,98509048,Simmonds,Goad,STAFF-05
2024-03-23,14:44:41,20240323004,card,3452-4144-4961-0920,americanexpress,Rinderrouladen,10.5,98509048,Simmonds,Goad,STAFF-05
2024-03-23,14:44:41,20240323004,card,3452-4144-4961-0920,americanexpress,Rinderrouladen,10.5,98509048,Simmonds,Goad,STAFF-05
2024-03-23,15:47:19,20240323005,card,4017-9545-2688-5000,visa,Rendang,12.5,91367741,Alexi,Brockton,STAFF-06
2024-03-23,15:47:19,20240323005,card,4017-9545-2688-5000,visa,Rinderrouladen,12.5,91367741,Alexi,Brockton,STAFF-07
2024-03-23,15:47:19,20240323005,card,4017-9545-2688-5000,visa,Rinderrouladen,12.5,91367741,Alexi,Brockton,STAFF-07
2024-03-23,15:47:19,20240323005,card,4017-9545-2688-5000,visa,Rinderrouladen,12.5,91367741,Alexi,Brockton,STAFF-07
2024-03-23,16:00:58,20240323006,card,3742-8376-7036-0310,americanexpress,Bun Cha,6,99218548,Georgeta,Tilston,STAFF-08
2024-03-23,16:00:58,20240323006,card,3742-8376-7036-0310,americanexpress,Bun Cha,6,99218548,Georgeta,Tilston,STAFF-08
2024-03-24,10:03:56,20240324001,cash,,,Rendang,12,,,,STAFF-09
2024-03-24,10:03:56,20240324001,cash,,,Rendang,12,,,,STAFF-09
2024-03-24,10:03:56,20240324001,cash,,,Rendang,12,,,,STAFF-09
2024-03-24,18:45:08,20240324002,card,3746-2256-3481-6950,americanexpress,Rendang,8,84698244,Lauren,Arnault,STAFF-10
2024-03-24,18:45:08,20240324002,card,3746-2256-3481-6950,americanexpress,Rendang,8,84698244,Lauren,Arnault,STAFF-10
2024-03-25,10:31:47,20240325001,card,3742-8376-7036-0310,americanexpress,Rendang,4,99218548,Georgeta,Tilston,STAFF-11
2024-03-25,11:16:26,20240325002,cash,,,Rinderrouladen,3.5,,,,STAFF-12
2024-03-25,14:27:09,20240325003,card,3742-8313-3385-3280,americanexpress,Rendang,12,,,,STAFF-01
2024-03-25,14:27:09,20240325003,card,3742-8313-3385-3280,americanexpress,Rendang,12,,,,STAFF-01
2024-03-25,14:27:09,20240325003,card,3742-8313-3385-3280,americanexpress,Rendang,12,,,,STAFF-01
2024-03-25,14:29:25,20240325004,card,5100-1472-8131-7534,mastercard,Rendang,8,82204127,Anallise,Moakes,STAFF-03
2024-03-25,14:29:25,20240325004,card,5100-1472-8131-7534,mastercard,Rendang,8,82204127,Anallise,Moakes,STAFF-03
2024-03-25,18:37:31,20240325005,card,5002-3537-1745-1926,mastercard,Rinderrouladen,7.0,85205752,Kiah,Cotter,STAFF-02
2024-03-25,18:37:31,20240325005,card,5002-3537-1745-1926,mastercard,Rinderrouladen,7.0,85205752,Kiah,Cotter,STAFF-02
2024-03-25,19:34:25,20240325006,card,4041-3786-9197-6339,visa,Palak Paneer,4,81112261,Jenna,Voaden,STAFF-06
2024-03-26,10:35:50,20240326001,card,3467-8049-1629-5720,americanexpress,Rendang,8,83955714,Winna,Yitzhok,STAFF-05
2024-03-26,10:35:50,20240326001,card,3467-8049-1629-5720,americanexpress,Sauerbraten,8,83955714,Winna,Yitzhok,STAFF-04
2024-03-26,10:42:30,20240326002,card,3781-7329-7954-0330,americanexpress,Rendang,12,,,,STAFF-07
2024-03-26,10:42:30,20240326002,card,3781-7329-7954-0330,americanexpress,Rendang,12,,,,STAFF-07
2024-03-26,10:42:30,20240326002,card,3781-7329-7954-0330,americanexpress,Rendang,12,,,,STAFF-07
2024-03-26,11:11:47,20240326003,card,3742-8376-7036-0310,americanexpress,Bun Cha,6,99218548,Georgeta,Tilston,STAFF-08
2024-03-26,11:11:47,20240326003,card,3742-8376-7036-0310,americanexpress,Bun Cha,6,99218548,Georgeta,Tilston,STAFF-08
2024-03-26,13:35:53,20240326004,card,3466-5960-1418-4580,americanexpress,Bun Cha,9,88757769,Fonz,Buckell,STAFF-11
2024-03-26,13:35:53,20240326004,card,3466-5960-1418-4580,americanexpress,Bun Cha,9,88757769,Fonz,Buckell,STAFF-11
2024-03-26,13:35:53,20240326004,card,3466-5960-1418-4580,americanexpress,Gudeg,9,88757769,Fonz,Buckell,STAFF-09
2024-03-26,13:38:00,20240326005,card,5197-0833-2516-0701,mastercard,Bun Cha,6,84859600,Tallou,McFater,STAFF-12
2024-03-26,13:38:00,20240326005,card,5197-0833-2516-0701,mastercard,Bun Cha,6,84859600,Tallou,McFater,STAFF-12
2024-03-26,13:57:54,20240326006,card,4041-3757-9743-1300,visa,Gudeg,9,93918281,Zandra,Chark,STAFF-10
2024-03-26,13:57:54,20240326006,card,4041-3757-9743-1300,visa,Gudeg,9,93918281,Zandra,Chark,STAFF-10
2024-03-26,13:57:54,20240326006,card,4041-3757-9743-1300,visa,Gudeg,9,93918281,Zandra,Chark,STAFF-10
2024-03-26,15:48:02,20240326007,card,4017-9592-8958-4542,visa,Rendang,12,,,,STAFF-01
2024-03-26,15:48:02,20240326007,card,4017-9592-8958-4542,visa,Rendang,12,,,,STAFF-01
2024-03-26,15:48:02,20240326007,card,4017-9592-8958-4542,visa,Rendang,12,,,,STAFF-01
2024-03-26,18:33:39,20240326008,card,5002-3537-1745-1926,mastercard,Rendang,12,85205752,Kiah,Cotter,STAFF-03
2024-03-26,18:33:39,20240326008,card,5002-3537-1745-1926,mastercard,Rendang,12,85205752,Kiah,Cotter,STAFF-03
2024-03-26,18:33:39,20240326008,card,5002-3537-1745-1926,mastercard,Rendang,12,85205752,Kiah,Cotter,STAFF-03
2024-03-26,18:34:55,20240326009,card,3742-8376-7036-0310,americanexpress,Ayam Balado,14,99218548,Georgeta,Tilston,STAFF-04
2024-03-26,18:34:55,20240326009,card,3742-8376-7036-0310,americanexpress,Ayam Balado,14,99218548,Georgeta,Tilston,STAFF-04
2024-03-26,18:34:55,20240326009,card,3742-8376-7036-0310,americanexpress,Ayam Balado,14,99218548,Georgeta,Tilston,STAFF-04
2024-03-26,18:34:55,20240326009,card,3742-8376-7036-0310,americanexpress,Ayam Balado,14,99218548,Georgeta,Tilston,STAFF-04
2024-03-27,11:04:51,20240327001,card,3466-5960-1418-4580,americanexpress,Bun Cha,10.0,88757769,Fonz,Buckell,STAFF-05
2024-03-27,11:04:51,20240327001,card,3466-5960-1418-4580,americanexpress,Rinderrouladen,10.0,88757769,Fonz,Buckell,STAFF-02
2024-03-27,11:04:51,20240327001,card,3466-5960-1418-4580,americanexpress,Rinderrouladen,10.0,88757769,Fonz,Buckell,STAFF-02
2024-03-27,12:57:00,20240327002,card,3482-8971-0574-8560,americanexpress,Rinderrouladen,7.0,97269270,Jo,Westman,STAFF-06
2024-03-27,12:57:00,20240327002,card,3482-8971-0574-8560,americanexpress,Rinderrouladen,7.0,97269270,Jo,Westman,STAFF-06
2024-03-27,13:35:20,20240327003,card,4041-5970-9402-8000,visa,Ayam Balado,4,95963767,Thorvald,Meus,STAFF-07
2024-03-27,14:22:32,20240327004,card,5100-1491-9212-0304,mastercard,Gudeg,15,97691181,Jecho,Sirkett,STAFF-09
2024-03-27,14:22:32,20240327004,card,5100-1491-9212-0304,mastercard,Gudeg,15,97691181,Jecho,Sirkett,STAFF-09
2024-03-27,14:22:32,20240327004,card,5100-1491-9212-0304,mastercard,Gudeg,15,97691181,Jecho,Sirkett,STAFF-09
2024-03-27,14:22:32,20240327004,card,5100-1491-9212-0304,mastercard,Palak Paneer,15,97691181,Jecho,Sirkett,STAFF-08
2024-03-27,14:22:32,20240327004,card,5100-1491-9212-0304,mastercard,Palak Paneer,15,97691181,Jecho,Sirkett,STAFF-08
2024-03-27,18:30:12,20240327005,card,4041-5952-0037-5394,visa,Bun Cha,3,,,,STAFF-11
2024-03-27,19:31:12,20240327006,cash,,,Rendang,16,,,,STAFF-10
2024-03-27,19:31:12,20240327006,cash,,,Rendang,16,,,,STAFF-10
2024-03-27,19:31:12,20240327006,cash,,,Rendang,16,,,,STAFF-10
2024-03-27,19:31:12,20240327006,cash,,,Rendang,16,,,,STAFF-10
2024-03-28,14:24:47,20240328001,card,4041-3742-3544-1005,visa,Bun Cha,3,,,,STAFF-12
2024-03-28,17:24:46,20240328002,card,5100-1491-9212-0304,mastercard,Bun Cha,10,97691181,Jecho,Sirkett,STAFF-03
2024-03-28,17:24:46,20240328002,card,5100-1491-9212-0304,mastercard,Gudeg,10,97691181,Jecho,Sirkett,STAFF-01
2024-03-28,17:24:46,20240328002,card,5100-1491-9212-0304,mastercard,Gudeg,10,97691181,Jecho,Sirkett,STAFF-01
2024-03-28,17:24:46,20240328002,card,5100-1491-9212-0304,mastercard,Gudeg,10,97691181,Jecho,Sirkett,STAFF-01
2024-03-28,17:32:45,20240328003,card,3742-8395-8565-2930,americanexpress,Rendang,12,,,,STAFF-04
2024-03-28,17:32:45,20240328003,card,3742-8395-8565-2930,americanexpress,Rendang,12,,,,STAFF-04
2024-03-28,17:32:45,20240328003,card,3742-8395-8565-2930,americanexpress,Rendang,12,,,,STAFF-04
2024-03-29,10:56:19,20240329001,card,5010-1257-9869-4065,mastercard,Rendang,4,88182567,Tyler,McMenamy,STAFF-05
2024-03-29,12:34:17,20240329002,card,4017-9515-5531-7000,visa,Palak Paneer,18,91867650,Erinna,Edler,STAFF-06
2024-03-29,12:34:17,20240329002,card,4017-9515-5531-7000,visa,Palak Paneer,18,91867650,Erinna,Edler,STAFF-06
2024-03-29,12:34:17,20240329002,card,4017-9515-5531-7000,visa,Palak Paneer,18,91867650,Erinna,Edler,STAFF-08
2024-03-29,12:34:17,20240329002,card,4017-9515-5531-7000,visa,Palak Paneer,18,91867650,Erinna,Edler,STAFF-08
2024-03-29,12:34:17,20240329002,card,4017-9515-5531-7000,visa,Palak Paneer,18,91867650,Erinna,Edler,STAFF-08
2024-03-29,13:22:45,20240329003,cash,,,Palak Paneer,4,,,,STAFF-11
2024-03-30,11:59:20,20240330001,card,3723-0145-9699-6350,americanexpress,Rendang,4,85125948,Nalani,Winchurch,STAFF-07
2024-03-30,13:49:26,20240330002,cash,,,Palak Paneer,8,,,,STAFF-12
2024-03-30,13:49:26,20240330002,cash,,,Palak Paneer,8,,,,STAFF-12
2024-03-30,16:12:32,20240330003,card,5100-1472-8131-7534,mastercard,Rendang,4,82204127,Anallise,Moakes,STAFF-09
2024-03-30,16:36:41,20240330004,card,3742-8376-7036-0310,americanexpress,Rendang,11.5,99218548,Georgeta,Tilston,STAFF-10
2024-03-30,16:36:41,20240330004,card,3742-8376-7036-0310,americanexpress,Rendang,11.5,99218548,Georgeta,Tilston,STAFF-10
2024-03-30,16:36:41,20240330004,card,3742-8376-7036-0310,americanexpress,Rinderrouladen,11.5,99218548,Georgeta,Tilston,STAFF-02
2024-03-31,10:40:05,20240331001,card,4041-3732-4180-1000,visa,Palak Paneer,8,,,,STAFF-03
2024-03-31,10:40:05,20240331001,card,4041-3732-4180-1000,visa,Palak Paneer,8,,,,STAFF-03
2024-03-31,19:36:45,20240331002,cash,,,Gudeg,3,,,,STAFF-01
2024-04-01,10:28:48,20240401001,card,3379-4110-3466-1310,americanexpress,Gudeg,15.0,87113774,Estell,Barwell,STAFF-04
2024-04-01,10:28:48,20240401001,card,3379-4110-3466-1310,americanexpress,Rinderrouladen,15.0,87113774,Estell,Barwell,STAFF-02
2024-04-01,10:28:48,20240401001,card,3379-4110-3466-1310,americanexpress,Rinderrouladen,15.0,87113774,Estell,Barwell,STAFF-02
2024-04-01,10:28:48,20240401001,card,3379-4110-3466-1310,americanexpress,Rinderrouladen,15.0,87113774,Estell,Barwell,STAFF-02
2024-04-01,10:28:48,20240401001,card,3379-4110-3466-1310,americanexpress,Rinderrouladen,15.0,87113774,Estell,Barwell,STAFF-05
2024-04-01,11:15:44,20240401002,card,3742-8376-7036-0310,americanexpress,Rinderrouladen,10.5,99218548,Georgeta,Tilston,STAFF-06
2024-04-01,11:15:44,20240401002,card,3742-8376-7036-0310,americanexpress,Rinderrouladen,10.5,99218548,Georgeta,Tilston,STAFF-06
2024-04-01,11:15:44,20240401002,card,3742-8376-7036-0310,americanexpress,Rinderrouladen,10.5,99218548,Georgeta,Tilston,STAFF-06
2024-04-01,17:01:43,20240401003,cash,,,Palak Paneer,4,,,,STAFF-08
2024-04-01,18:18:42,20240401004,card,5002-3537-1745-1926,mastercard,Rinderrouladen,10.5,85205752,Kiah,Cotter,STAFF-07
2024-04-01,18:18:42,20240401004,card,5002-3537-1745-1926,mastercard,Rinderrouladen,10.5,85205752,Kiah,Cotter,STAFF-07
2024-04-01,18:18:42,20240401004,card,5002-3537-1745-1926,mastercard,Rinderrouladen,10.5,85205752,Kiah,Cotter,STAFF-07
2024-04-01,18:45:27,20240401005,card,3753-3831-7633-0310,americanexpress,Ayam Balado,8,88211654,Desirae,Linton,STAFF-09
2024-04-01,18:45:27,20240401005,card,3753-3831-7633-0310,americanexpress,Ayam Balado,8,88211654,Desirae,Linton,STAFF-09
2024-04-02,10:01:14,20240402001,card,3742-8375-6443-8590,americanexpress,Rendang,12,93603800,Maddie,Izkoveski,STAFF-10
2024-04-02,10:01:14,20240402001,card,3742-8375-6443-8590,americanexpress,Rendang,12,93603800,Maddie,Izkoveski,STAFF-10
2024-04-02,10:01:14,20240402001,card,3742-8375-6443-8590,americanexpress,Rendang,12,93603800,Maddie,Izkoveski,STAFF-10
2024-04-02,16:18:34,20240402002,card,3466-5960-1418-4580,americanexpress,Bun Cha,9,88757769,Fonz,Buckell,STAFF-12
2024-04-02,16:18:34,20240402002,card,3466-5960-1418-4580,americanexpress,Gudeg,9,88757769,Fonz,Buckell,STAFF-11
2024-04-02,16:18:34,20240402002,card,3466-5960-1418-4580,americanexpress,Gudeg,9,88757769,Fonz,Buckell,STAFF-11
2024-04-02,19:59:32,20240402003,cash,,,Palak Paneer,8,,,,STAFF-03
2024-04-02,19:59:32,20240402003,cash,,,Palak Paneer,8,,,,STAFF-03
2024-04-03,10:19:14,20240403001,card,3466-5960-1418-4580,americanexpress,Bun Cha,6,88757769,Fonz,Buckell,STAFF-05
2024-04-03,10:19:14,20240403001,card,3466-5960-1418-4580,americanexpress,Gudeg,6,88757769,Fonz,Buckell,STAFF-01
2024-04-03,13:12:05,20240403002,card,5100-1491-9212-0304,mastercard,Palak Paneer,8,97691181,Jecho,Sirkett,STAFF-06
2024-04-03,13:12:05,20240403002,card,5100-1491-9212-0304,mastercard,Palak Paneer,8,97691181,Jecho,Sirkett,STAFF-06
2024-04-03,15:36:12,20240403003,cash,,,Bun Cha,3,,,,STAFF-07
2024-04-04,10:44:56,20240404001,card,3723-0107-4639-0240,americanexpress,Rendang,8,94197652,Torie,Annear,STAFF-04
2024-04-04,10:44:56,20240404001,card,3723-0107-4639-0240,americanexpress,Rendang,8,94197652,Torie,Annear,STAFF-04
2024-04-04,11:26:38,20240404002,card,3742-8351-4575-2160,americanexpress,Rendang,4,,,,STAFF-08
2024-04-04,11:27:48,20240404003,card,4831-1532-8384-5000,visa,Palak Paneer,4,,,,STAFF-11
2024-04-04,12:23:02,20240404004,card,3723-0191-0611-0960,americanexpress,Bun Cha,6,84977344,Hal,Sowden,STAFF-12
2024-04-04,12:23:02,20240404004,card,3723-0191-0611-0960,americanexpress,Bun Cha,6,84977344,Hal,Sowden,STAFF-12
2024-04-04,19:42:08,20240404005,cash,,,Rendang,4,,,,STAFF-09
2024-04-05,10:40:43,20240405001,card,4909-2382-5376-7000,visa,Gudeg,9,87818088,Yale,Ebertz,STAFF-10
2024-04-05,10:40:43,20240405001,card,4909-2382-5376-7000,visa,Gudeg,9,87818088,Yale,Ebertz,STAFF-10
2024-04-05,10:40:43,20240405001,card,4909-2382-5376-7000,visa,Gudeg,9,87818088,Yale,Ebertz,STAFF-10
2024-04-05,10:42:06,20240405002,card,5100-1491-9212-0304,mastercard,Gudeg,3,97691181,Jecho,Sirkett,STAFF-01
2024-04-05,11:06:15,20240405003,card,3379-4169-0942-9400,americanexpress,Bun Cha,3,86335235,Bekki,Jozsika,STAFF-03
2024-04-05,12:14:28,20240405004,card,5010-1239-6095-0191,mastercard,Rinderrouladen,10.5,96297154,Collete,Print,STAFF-02
2024-04-05,12:14:28,20240405004,card,5010-1239-6095-0191,mastercard,Rinderrouladen,10.5,96297154,Collete,Print,STAFF-02
2024-04-05,12:14:28,20240405004,card,5010-1239-6095-0191,mastercard,Rinderrouladen,10.5,96297154,Collete,Print,STAFF-02
2024-04-05,14:23:40,20240405005,card,5269-6395-1127-1298,mastercard,Bun Cha,13,95795218,Bobbye,Lillow,STAFF-05
2024-04-05,14:23:40,20240405005,card,5269-6395-1127-1298,mastercard,Rendang,13,95795218,Bobbye,Lillow,STAFF-04
2024-04-05,14:23:40,20240405005,card,5269-6395-1127-1298,mastercard,Rendang,13,95795218,Bobbye,Lillow,STAFF-04
2024-04-05,14:23:40,20240405005,card,5269-6395-1127-1298,mastercard,Rendang,13,95795218,Bobbye,Lillow,STAFF-04
2024-04-05,15:30:50,20240405006,cash,,,Rendang,4,,,,STAFF-06
2024-04-05,15:54:16,20240405007,cash,,,Palak Paneer,16,,,,STAFF-08
2024-04-05,15:54:16,20240405007,cash,,,Palak Paneer,16,,,,STAFF-08
2024-04-05,15:54:16,20240405007,cash,,,Palak Paneer,16,,,,STAFF-08
2024-04-05,15:54:16,20240405007,cash,,,Palak Paneer,16,,,,STAFF-08
2024-04-05,15:55:31,20240405008,cash,,,Gudeg,3,,,,STAFF-07
2024-04-05,16:17:44,20240405009,cash,,,Sauerbraten,9.0,,,,STAFF-02
2024-04-05,16:17:44,20240405009,cash,,,Thunder Tea Rice,9.0,,,,STAFF-11
2024-04-05,16:17:44,20240405009,cash,,,Thunder Tea Rice,9.0,,,,STAFF-11
2024-04-06,12:32:31,20240406001,card,5100-1336-3816-7335,mastercard,Rinderrouladen,7.0,87464899,Athene,Foch,STAFF-09
2024-04-06,12:32:31,20240406001,card,5100-1336-3816-7335,mastercard,Rinderrouladen,7.0,87464899,Athene,Foch,STAFF-09
2024-04-06,14:13:19,20240406002,card,5002-3569-0363-0476,mastercard,Gudeg,7,86779254,Marcus,Ortell,STAFF-10
2024-04-06,14:13:19,20240406002,card,5002-3569-0363-0476,mastercard,Palak Paneer,7,86779254,Marcus,Ortell,STAFF-12
2024-04-06,14:49:50,20240406003,card,3742-8376-7036-0310,americanexpress,Rendang,12,99218548,Georgeta,Tilston,STAFF-01
2024-04-06,14:49:50,20240406003,card,3742-8376-7036-0310,americanexpress,Rendang,12,99218548,Georgeta,Tilston,STAFF-01
2024-04-06,14:49:50,20240406003,card,3742-8376-7036-0310,americanexpress,Rendang,12,99218548,Georgeta,Tilston,STAFF-01
2024-04-07,10:12:53,20240407001,card,3723-0107-4639-0240,americanexpress,Rendang,12,94197652,Torie,Annear,STAFF-03
2024-04-07,10:12:53,20240407001,card,3723-0107-4639-0240,americanexpress,Rendang,12,94197652,Torie,Annear,STAFF-03
2024-04-07,10:12:53,20240407001,card,3723-0107-4639-0240,americanexpress,Rendang,12,94197652,Torie,Annear,STAFF-03
2024-04-07,12:44:32,20240407002,card,5002-3569-0363-0476,mastercard,Palak Paneer,12,86779254,Marcus,Ortell,STAFF-06
2024-04-07,12:44:32,20240407002,card,5002-3569-0363-0476,mastercard,Palak Paneer,12,86779254,Marcus,Ortell,STAFF-06
2024-04-07,12:44:32,20240407002,card,5002-3569-0363-0476,mastercard,Palak Paneer,12,86779254,Marcus,Ortell,STAFF-08
2024-04-07,14:16:25,20240407003,card,4041-5943-3854-1944,visa,Bun Cha,12.5,92763507,Doti,Silvester,STAFF-05
2024-04-07,14:16:25,20240407003,card,4041-5943-3854-1944,visa,Bun Cha,12.5,92763507,Doti,Silvester,STAFF-05
2024-04-07,14:16:25,20240407003,card,4041-5943-3854-1944,visa,Bun Cha,12.5,92763507,Doti,Silvester,STAFF-05
2024-04-07,14:16:25,20240407003,card,4041-5943-3854-1944,visa,Bun Cha,12.5,92763507,Doti,Silvester,STAFF-05
2024-04-07,14:16:25,20240407003,card,4041-5943-3854-1944,visa,Thunder Tea Rice,12.5,92763507,Doti,Silvester,STAFF-02
2024-04-07,18:01:17,20240407004,card,5194-4531-9981-1858,mastercard,Ayam Balado,12.5,82014056,Nisse,Compford,STAFF-04
